url,scheme,host,path,query,base_url,source_category,endpoint_type,endpoint_family,occurrences,found_in
"https://maps.prod.bcwildfireservices.com/?service=WMS&request=GetMap&layers=WHSE_LAND_AND_NATURAL_RESOURCE.PROT_CURRENT_FIRE_POLYS_SP&styles=1751_1752&format=image%2Fpng&transparent=true&version=1.1.1&width=256&height=256&srs=EPSG%3A3857&bbox=-15028131.257091936,5009377.085697314,-13775786.985667607,6261721.357121641",https,maps.prod.bcwildfireservices.com,/,"service=WMS&request=GetMap&layers=WHSE_LAND_AND_NATURAL_RESOURCE.PROT_CURRENT_FIRE_POLYS_SP&styles=1751_1752&format=image%2Fpng&transparent=true&version=1.1.1&width=256&height=256&srs=EPSG%3A3857&bbox=-15028131.257091936,5009377.085697314,-13775786.985667607,6261721.357121641",https://maps.prod.bcwildfireservices.com/,BCWS ArcGIS Service,HTTP,/,2,all_requests.txt; bcws_sources.txt
"https://maps.prod.bcwildfireservices.com/?service=WMS&request=GetMap&layers=WHSE_LAND_AND_NATURAL_RESOURCE.PROT_CURRENT_FIRE_POLYS_SP&styles=1751_1752&format=image%2Fpng&transparent=true&version=1.1.1&width=256&height=256&srs=EPSG%3A3857&bbox=-15028131.257091936,6261721.357121641,-13775786.985667607,7514065.628545967",https,maps.prod.bcwildfireservices.com,/,"service=WMS&request=GetMap&layers=WHSE_LAND_AND_NATURAL_RESOURCE.PROT_CURRENT_FIRE_POLYS_SP&styles=1751_1752&format=image%2Fpng&transparent=true&version=1.1.1&width=256&height=256&srs=EPSG%3A3857&bbox=-15028131.257091936,6261721.357121641,-13775786.985667607,7514065.628545967",https://maps.prod.bcwildfireservices.com/,BCWS ArcGIS Service,HTTP,/,2,all_requests.txt; bcws_sources.txt
"https://maps.prod.bcwildfireservices.com/?service=WMS&request=GetMap&layers=WHSE_LAND_AND_NATURAL_RESOURCE.PROT_CURRENT_FIRE_POLYS_SP&styles=1751_1752&format=image%2Fpng&transparent=true&version=1.1.1&width=256&height=256&srs=EPSG%3A3857&bbox=-15028131.257091936,7514065.628545967,-13775786.985667607,8766409.899970293",https,maps.prod.bcwildfireservices.com,/,"service=WMS&request=GetMap&layers=WHSE_LAND_AND_NATURAL_RESOURCE.PROT_CURRENT_FIRE_POLYS_SP&styles=1751_1752&format=image%2Fpng&transparent=true&version=1.1.1&width=256&height=256&srs=EPSG%3A3857&bbox=-15028131.257091936,7514065.628545967,-13775786.985667607,8766409.899970293",https://maps.prod.bcwildfireservices.com/,BCWS ArcGIS Service,HTTP,/,2,all_requests.txt; bcws_sources.txt
"https://maps.prod.bcwildfireservices.com/?service=WMS&request=GetMap&layers=WHSE_LAND_AND_NATURAL_RESOURCE.PROT_CURRENT_FIRE_POLYS_SP&styles=1751_1752&format=image%2Fpng&transparent=true&version=1.1.1&width=256&height=256&srs=EPSG%3A3857&bbox=-16280475.528516265,5009377.085697314,-15028131.257091936,6261721.357121641",https,maps.prod.bcwildfireservices.com,/,"service=WMS&request=GetMap&layers=WHSE_LAND_AND_NATURAL_RESOURCE.PROT_CURRENT_FIRE_POLYS_SP&styles=1751_1752&format=image%2Fpng&transparent=true&version=1.1.1&width=256&height=256&srs=EPSG%3A3857&bbox=-16280475.528516265,5009377.085697314,-15028131.257091936,6261721.357121641",https://maps.prod.bcwildfireservices.com/,BCWS ArcGIS Service,HTTP,/,2,all_requests.txt; bcws_sources.txt
"https://maps.prod.bcwildfireservices.com/?service=WMS&request=GetMap&layers=WHSE_LAND_AND_NATURAL_RESOURCE.PROT_CURRENT_FIRE_POLYS_SP&styles=1751_1752&format=image%2Fpng&transparent=true&version=1.1.1&width=256&height=256&srs=EPSG%3A3857&bbox=-16280475.528516265,6261721.357121641,-15028131.257091936,7514065.628545967",https,maps.prod.bcwildfireservices.com,/,"service=WMS&request=GetMap&layers=WHSE_LAND_AND_NATURAL_RESOURCE.PROT_CURRENT_FIRE_POLYS_SP&styles=1751_1752&format=image%2Fpng&transparent=true&version=1.1.1&width=256&height=256&srs=EPSG%3A3857&bbox=-16280475.528516265,6261721.357121641,-15028131.257091936,7514065.628545967",https://maps.prod.bcwildfireservices.com/,BCWS ArcGIS Service,HTTP,/,2,all_requests.txt; bcws_sources.txt
"https://maps.prod.bcwildfireservices.com/?service=WMS&request=GetMap&layers=WHSE_LAND_AND_NATURAL_RESOURCE.PROT_CURRENT_FIRE_POLYS_SP&styles=1751_1752&format=image%2Fpng&transparent=true&version=1.1.1&width=256&height=256&srs=EPSG%3A3857&bbox=-16280475.528516265,7514065.628545967,-15028131.257091936,8766409.899970293",https,maps.prod.bcwildfireservices.com,/,"service=WMS&request=GetMap&layers=WHSE_LAND_AND_NATURAL_RESOURCE.PROT_CURRENT_FIRE_POLYS_SP&styles=1751_1752&format=image%2Fpng&transparent=true&version=1.1.1&width=256&height=256&srs=EPSG%3A3857&bbox=-16280475.528516265,7514065.628545967,-15028131.257091936,8766409.899970293",https://maps.prod.bcwildfireservices.com/,BCWS ArcGIS Service,HTTP,/,2,all_requests.txt; bcws_sources.txt
https://server.arcgisonline.com/ArcGIS/rest/services/World_Topo_Map/MapServer/?f=pjson,https,server.arcgisonline.com,/ArcGIS/rest/services/World_Topo_Map/MapServer/,f=pjson,https://server.arcgisonline.com/ArcGIS/rest/services/World_Topo_Map/MapServer/,ArcGIS/Esri,ArcGIS REST,/services/World_Topo_Map/MapServer,2,arcgis_services.txt; https_server.arcgisonline.com_ArcGIS_rest_services_World_Topo_Map_MapServer_f_pjson.json
https://server.arcgisonline.com/ArcGIS/rest/services/World_Topo_Map/MapServer/tile/1/0/0,https,server.arcgisonline.com,/ArcGIS/rest/services/World_Topo_Map/MapServer/tile/1/0/0,,https://server.arcgisonline.com/ArcGIS/rest/services/World_Topo_Map/MapServer/tile/1/0/0,ArcGIS/Esri,ArcGIS REST,/services/World_Topo_Map/MapServer/tile,2,all_requests.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ArcGIS/rest/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13/?f=pjson,https,services6.prod.bcwildfireservices.com,/ArcGIS/rest/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13/,f=pjson,https://services6.prod.bcwildfireservices.com/ArcGIS/rest/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13/,BCWS ArcGIS Service,ArcGIS REST,/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13,2,arcgis_services.txt; https_services6.prod.bcwildfireservices.com_ArcGIS_rest_services_British_Columbia_Area_Restrictions_-_View_FeatureServer_13_f_pj.json
https://services6.prod.bcwildfireservices.com/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/?f=pjson,https,services6.prod.bcwildfireservices.com,/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/,f=pjson,https://services6.prod.bcwildfireservices.com/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/,BCWS ArcGIS Service,ArcGIS REST,/services/Evacuation_Orders_and_Alerts/FeatureServer/0,2,arcgis_services.txt; https_services6.prod.bcwildfireservices.com_ArcGIS_rest_services_Evacuation_Orders_and_Alerts_FeatureServer_0_f_pjson.json
https://services6.prod.bcwildfireservices.com/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/?f=pjson,https,services6.prod.bcwildfireservices.com,/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/,f=pjson,https://services6.prod.bcwildfireservices.com/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,2,arcgis_services.txt; https_services6.prod.bcwildfireservices.com_arcgis_rest_services_BCWS_FirePerimeters_PublicView_FeatureServer_0_f_pjson.json
"https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13/query?where=1=1&geometryType=esriGeometryEnvelope&inSR=4326&spatialRel=esriSpatialRelIntersects&units=esriSRUnit_Meter&outFields=*&returnGeometry=false&returnCentroid=false&returnExtentOnly=false&featureEncoding=esriDefault&outSR=4326&defaultSR=4326&returnIdsOnly=false&returnQueryGeometry=false&cacheHint=false&returnExceededLimitFeatures=true&sqlFormat=none&f=pjson&token=&geometry=-120.2832168601894,55.17355054653293,-120.26751728296568,55.182515450279126",https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13/query,"where=1=1&geometryType=esriGeometryEnvelope&inSR=4326&spatialRel=esriSpatialRelIntersects&units=esriSRUnit_Meter&outFields=*&returnGeometry=false&returnCentroid=false&returnExtentOnly=false&featureEncoding=esriDefault&outSR=4326&defaultSR=4326&returnIdsOnly=false&returnQueryGeometry=false&cacheHint=false&returnExceededLimitFeatures=true&sqlFormat=none&f=pjson&token=&geometry=-120.2832168601894,55.17355054653293,-120.26751728296568,55.182515450279126",https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13/query,BCWS ArcGIS Service,ArcGIS REST,/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
"https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13/query?where=1=1&geometryType=esriGeometryEnvelope&inSR=4326&spatialRel=esriSpatialRelIntersects&units=esriSRUnit_Meter&outFields=*&returnGeometry=false&returnCentroid=false&returnExtentOnly=false&featureEncoding=esriDefault&outSR=4326&defaultSR=4326&returnIdsOnly=false&returnQueryGeometry=false&cacheHint=false&returnExceededLimitFeatures=true&sqlFormat=none&f=pjson&token=&geometry=-124.60056679008865,58.732327983766886,-124.58326707846312,58.74130601427342",https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13/query,"where=1=1&geometryType=esriGeometryEnvelope&inSR=4326&spatialRel=esriSpatialRelIntersects&units=esriSRUnit_Meter&outFields=*&returnGeometry=false&returnCentroid=false&returnExtentOnly=false&featureEncoding=esriDefault&outSR=4326&defaultSR=4326&returnIdsOnly=false&returnQueryGeometry=false&cacheHint=false&returnExceededLimitFeatures=true&sqlFormat=none&f=pjson&token=&geometry=-124.60056679008865,58.732327983766886,-124.58326707846312,58.74130601427342",https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13/query,BCWS ArcGIS Service,ArcGIS REST,/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13/query?where=1=1&geometryType=esriGeometryEnvelope&inSR=4326&spatialRel=esriSpatialRelIntersects&units=esriSRUnit_Meter&outFields=*&returnGeometry=false&returnCentroid=true&returnExtentOnly=false&featureEncoding=esriDefault&outSR=4326&defaultSR=4326&returnIdsOnly=false&returnQueryGeometry=false&cacheHint=false&returnExceededLimitFeatures=true&sqlFormat=none&f=pjson&token=,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13/query,where=1=1&geometryType=esriGeometryEnvelope&inSR=4326&spatialRel=esriSpatialRelIntersects&units=esriSRUnit_Meter&outFields=*&returnGeometry=false&returnCentroid=true&returnExtentOnly=false&featureEncoding=esriDefault&outSR=4326&defaultSR=4326&returnIdsOnly=false&returnQueryGeometry=false&cacheHint=false&returnExceededLimitFeatures=true&sqlFormat=none&f=pjson&token=,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13/query,BCWS ArcGIS Service,ArcGIS REST,/services/British_Columbia_Area_Restrictions_-_View/FeatureServer/13,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/?f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/,f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/,BCWS ArcGIS Service,ArcGIS REST,/services/Evacuation_Orders_and_Alerts/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/legend?f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/legend,f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/legend,BCWS ArcGIS Service,ArcGIS REST,/services/Evacuation_Orders_and_Alerts/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-119.53125%2C%22ymin%22%3A54.16243396806781%2C%22xmax%22%3A-118.125%2C%22ymax%22%3A54.97761367069628%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-119.53125%2C%22ymin%22%3A54.16243396806781%2C%22xmax%22%3A-118.125%2C%22ymax%22%3A54.97761367069628%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/Evacuation_Orders_and_Alerts/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-119.53125%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-118.125%2C%22ymax%22%3A55.7765730186677%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-119.53125%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-118.125%2C%22ymax%22%3A55.7765730186677%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/Evacuation_Orders_and_Alerts/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-119.8828125%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-119.53125%2C%22ymax%22%3A55.178867663282006%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-119.8828125%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-119.53125%2C%22ymax%22%3A55.178867663282006%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/Evacuation_Orders_and_Alerts/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-119.8828125%2C%22ymin%22%3A55.178867663282006%2C%22xmax%22%3A-119.53125%2C%22ymax%22%3A55.3791104480105%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-119.8828125%2C%22ymin%22%3A55.178867663282006%2C%22xmax%22%3A-119.53125%2C%22ymax%22%3A55.3791104480105%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/Evacuation_Orders_and_Alerts/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.234375%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-119.8828125%2C%22ymax%22%3A55.178867663282006%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.234375%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-119.8828125%2C%22ymax%22%3A55.178867663282006%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/Evacuation_Orders_and_Alerts/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.234375%2C%22ymin%22%3A55.178867663282006%2C%22xmax%22%3A-119.8828125%2C%22ymax%22%3A55.3791104480105%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.234375%2C%22ymin%22%3A55.178867663282006%2C%22xmax%22%3A-119.8828125%2C%22ymax%22%3A55.3791104480105%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/Evacuation_Orders_and_Alerts/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.5859375%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-120.234375%2C%22ymax%22%3A55.178867663282006%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.5859375%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-120.234375%2C%22ymax%22%3A55.178867663282006%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/Evacuation_Orders_and_Alerts/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.5859375%2C%22ymin%22%3A55.178867663282006%2C%22xmax%22%3A-120.234375%2C%22ymax%22%3A55.3791104480105%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.5859375%2C%22ymin%22%3A55.178867663282006%2C%22xmax%22%3A-120.234375%2C%22ymax%22%3A55.3791104480105%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/Evacuation_Orders_and_Alerts/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.9375%2C%22ymin%22%3A54.16243396806781%2C%22xmax%22%3A-119.53125%2C%22ymax%22%3A54.97761367069628%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.9375%2C%22ymin%22%3A54.16243396806781%2C%22xmax%22%3A-119.53125%2C%22ymax%22%3A54.97761367069628%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/ArcGIS/rest/services/Evacuation_Orders_and_Alerts/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/Evacuation_Orders_and_Alerts/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
